title_japanese,type,source,episodes,duration,rating,studio,num_related,hentai/romance,sports,youth,adventure/psychological,drama,fantasy/sci-fi,comedy,military,misc,Unknown,class
슈퍼 태권 V,Movie,Unknown,1,60+,PG - Children,other,1,False,False,True,False,False,True,False,True,False,False,Bad
名探偵コナン ブラック ヒストリー 黒の組織と対決の歴史,Special,Unknown,1,21-30,PG-13 - Teens 13 or older,TMS Entertainment,1,False,False,True,True,False,False,True,True,False,False,OK
劇場版 空の境界 the Garden of sinners 第三章『痛覚残留』,Movie,Light novel,1,31-59,R+ - Mild Nudity,other,5,False,False,True,True,True,True,False,False,False,False,Really good
血液型くん！3,TV,Web manga,12,1-20,PG-13 - Teens 13 or older,other,2,False,False,False,False,False,False,True,False,False,False,Questionable
インフェルノコップ,Special,Original,3,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,False,False,False,Questionable
森のココロコロ,Special,Original,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,True,False,False,False,False,Bad
ヒーローカンパニー,OVA,Manga,2,1-20,None,Studio Deen,1,False,False,True,False,False,False,True,False,False,False,Bad
ニセコイ: OAD,OVA,Manga,2,1-20,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,True,False,False,False,Really good
こねこのチー ポンポンらー大旅行,TV,Original,0,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Questionable
モンスターストライク THE MOVIE はじまりの場所へ,Movie,Game,1,60+,G - All Ages,other,2,False,False,True,False,False,True,False,False,False,False,OK
ワクワク♥ぬけがけ大作戦,Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,True,False,False,True,False,Bad
金田一少年の事件簿・オペラ座館・新たなる殺人,Movie,Light novel,1,60+,PG-13 - Teens 13 or older,Toei Animation,2,False,False,True,True,False,False,False,False,False,False,OK
ドテラマン,TV,Original,20,21-30,G - All Ages,other,0,False,False,False,False,False,True,True,False,False,False,Bad
꾸러기 발명왕,Movie,Unknown,1,60+,None,other,0,False,False,True,False,False,True,False,True,False,False,Bad
浦安鉄筋家族,TV,Unknown,33,1-20,R - 17+ (violence & profanity),Studio Deen,2,False,False,True,False,False,False,True,False,False,False,Questionable
CRYSTAL CLEAR,Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,True,False,False,True,False,Bad
ZIP!×ガッチャマン; おはよう忍者隊ガッチャマン,TV,Unknown,475,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
一発必中!! デバンダー,OVA,Unknown,1,21-30,G - All Ages,other,0,False,False,True,False,False,True,True,True,False,False,Bad
逆転裁判 その『真実』、異議あり！,TV,Game,24,21-30,PG-13 - Teens 13 or older,other,3,False,False,False,True,True,False,True,True,False,False,OK
劇場版　ああっ女神さまっ,Movie,Original,1,60+,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,True,False,False,False,Really good
中二病でも恋がしたい！戀 再生の･･･邪王真眼黙示録（The Rikka Wars）,Special,Light novel,1,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,True,False,True,False,False,False,Really good
Bang Babang Bang!!!,Music,Original,1,1-20,G - All Ages,other,2,False,False,False,False,False,False,False,False,True,False,Bad
スーパーヅガン,TV,Manga,21,21-30,PG-13 - Teens 13 or older,Studio Deen,0,False,False,True,False,False,True,True,False,False,False,Bad
ぼくたちのピース・リバー,OVA,Unknown,1,31-59,G - All Ages,Toei Animation,0,False,False,True,True,True,True,False,False,False,False,Bad
Fate/Apocrypha 第19.5話「聖杯大戦動乱編」,Special,Light novel,1,21-30,R - 17+ (violence & profanity),other,1,False,False,True,False,True,True,False,False,True,False,Questionable
オフサイド,OVA,Manga,1,31-59,PG-13 - Teens 13 or older,other,2,False,True,True,False,True,False,False,False,False,False,Bad
愛・天地無用!,TV,Original,50,1-20,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,True,True,False,False,False,OK
アンデルセン物語,Movie,Unknown,1,60+,G - All Ages,Toei Animation,1,False,False,True,False,True,True,False,False,False,False,Bad
おまけ,Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
アニソン日本,ONA,Original,1,less than a minute,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
ＧＳ美神・極楽大作戦!!,Movie,Manga,1,31-59,PG-13 - Teens 13 or older,Toei Animation,1,False,False,False,False,False,True,True,False,False,False,Questionable
虹色デイズ 放課後スペシャル,Special,Manga,1,1-20,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,Questionable
Dive to Blue,Music,Game,1,1-20,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
ソードガイ The Animation,ONA,Manga,12,21-30,R - 17+ (violence & profanity),other,3,False,False,True,False,False,True,False,False,False,False,OK
今際の国のアリス,OVA,Manga,3,21-30,R - 17+ (violence & profanity),other,2,False,False,True,True,True,True,False,False,False,False,Really good
聖戦ケルベロス　竜刻のファタリテ,TV,Game,13,21-30,R - 17+ (violence & profanity),other,0,False,False,False,True,False,True,False,False,False,False,OK
HAPPY☆LESSON,TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,4,True,False,True,False,True,False,True,False,False,False,OK
東京マグニチュード8.0,Special,Original,1,60+,PG-13 - Teens 13 or older,other,1,False,False,False,False,True,False,False,False,False,False,OK
School Days 「Valentine Days」,OVA,Unknown,1,1-20,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,OK
鍵姫物語 永久アリス輪舞曲[ロンド] Extra Song,Music,Manga,6,1-20,G - All Ages,other,2,False,False,False,False,False,True,False,False,True,False,Bad
若草物語ナンとジョー先生,TV,Unknown,40,21-30,G - All Ages,Nippon Animation,2,False,False,True,False,True,False,False,False,True,False,OK
アヒルのペックルのアラジンと魔法のランプ,OVA,Unknown,1,21-30,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
山T老夫子,Movie,Unknown,1,60+,G - All Ages,other,3,False,False,True,False,False,False,True,False,False,False,Bad
ウィッチ ヴィレッジ ストーリー,TV,Unknown,24,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
宙のまにまに,TV,Manga,12,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,False,True,False,False,False,Really good
藍より青し 夢語り,Special,Manga,1,1-20,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,True,False,False,False,True,False,False,False,OK
Good-by Marilyn,Movie,Original,1,1-20,R+ - Mild Nudity,other,0,False,False,False,True,False,False,False,False,True,False,Bad
天地無用！魎皇鬼 SPECIAL お祭り前日の夜！,OVA,Original,1,31-59,R+ - Mild Nudity,other,2,True,False,True,False,False,True,True,False,False,False,OK
つぐもも,TV,Manga,12,21-30,R+ - Mild Nudity,other,1,True,False,True,False,False,True,True,False,False,False,Really good
にゃんぷくにゃるま,TV,Original,0,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
GANGSTA. ギャングスタ,TV,Manga,12,21-30,R - 17+ (violence & profanity),other,2,False,False,True,False,True,False,False,False,False,False,Really good
お伽草子,TV,Original,26,21-30,PG-13 - Teens 13 or older,Production I.G,1,False,False,False,True,True,True,False,False,True,False,OK
紙兎ロペ3,Movie,Original,12,1-20,G - All Ages,other,4,False,False,True,False,False,False,True,False,False,False,Bad
花右京メイド隊,TV,Manga,12,1-20,R+ - Mild Nudity,other,3,True,False,False,False,False,False,True,False,False,False,OK
聖飢魔II HUMANE SOCIETY ~人類愛に満ちた社会~,OVA,Original,1,31-59,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,False,False,False,Bad
最弱無敗の神装機竜《バハムート》,TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,True,False,True,False,False,Really good
フランダースの犬,TV,Novel,52,21-30,G - All Ages,Nippon Animation,4,False,False,True,False,True,False,False,False,True,False,OK
劇場版 青の祓魔師（エクソシスト）,Movie,Manga,1,60+,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,True,False,False,False,False,Really good
じょしらく,TV,Manga,13,21-30,PG-13 - Teens 13 or older,J.C.Staff,2,False,False,True,False,False,False,True,False,False,False,Really good
TIGER & BUNNY SPECIAL EDITION,OVA,Unknown,2,60+,PG-13 - Teens 13 or older,Sunrise,1,False,False,True,True,False,False,True,False,False,False,Bad
MAJOR2　オリジナルアニメーションCM,Special,Manga,1,less than a minute,G - All Ages,other,2,False,True,True,False,False,False,False,False,False,False,Questionable
Pet Shop of Horrors (ペットショップ・オブ・ホラーズ),TV,Manga,4,21-30,R - 17+ (violence & profanity),Madhouse,1,True,False,False,True,True,True,False,False,False,False,Really good
光速電神アルベガス,TV,Unknown,45,21-30,PG - Children,Toei Animation,0,False,False,False,False,False,False,False,True,False,False,Questionable
洲崎西 THE ANIMATION,TV,Radio,12,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,False,True,False,False,False,Questionable
週刊シマコー,TV,Unknown,11,1-20,PG-13 - Teens 13 or older,other,3,False,False,False,False,False,False,True,False,False,False,Bad
星空へ架かる橋　架かるか？学園祭に恋の橋,Special,Unknown,1,21-30,R+ - Mild Nudity,other,1,True,False,True,False,False,False,True,False,False,False,OK
こわれかけのオルゴール,Special,Original,1,1-20,G - All Ages,other,2,False,False,True,False,True,True,False,False,False,False,OK
トワイライトQ,OVA,Original,2,21-30,PG-13 - Teens 13 or older,other,0,False,False,False,True,False,True,False,False,False,False,Questionable
タイガーマスク,Movie,Manga,1,31-59,PG-13 - Teens 13 or older,other,2,False,True,True,False,False,False,False,False,False,False,Bad
石膏ボーイズ,TV,Original,12,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,True,False,OK
棺姫のチャイカ AVENGING BATTLE,TV,Light novel,10,21-30,R - 17+ (violence & profanity),other,3,True,False,True,True,False,True,True,False,False,False,Really good
惑星大怪獣　ネガドン,Movie,Original,1,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,True,False,False,Bad
あったかい、冬カナダ,ONA,Original,1,less than a minute,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
力王 等括地獄,OVA,Unknown,1,31-59,R - 17+ (violence & profanity),other,2,False,True,True,False,False,False,False,False,False,False,Questionable
陰からマモル！,TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,OK
はっぴぃセブン ~ざ・テレビまんが~ チビキャラもしも劇場,Special,Light novel,7,1-20,PG - Children,other,1,False,False,False,False,False,True,True,False,False,False,Bad
Spring has come!,ONA,Original,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
戦闘妖精少女 たすけて！メイヴちゃん,OVA,Unknown,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,False,False,False,Questionable
映画 ドラえもん のび太のパラレル西遊記,Movie,Unknown,1,60+,PG - Children,other,1,False,False,True,True,False,True,False,False,False,False,OK
こちら葛飾区亀有公園前派出所　ＴＨＥ　ＭＯＶＩＥ,Movie,Manga,1,60+,PG-13 - Teens 13 or older,other,1,False,False,True,True,False,False,True,True,False,False,Questionable
イナズマイレブン アレスの天秤,TV,Game,0,21-30,G - All Ages,other,4,False,True,False,False,False,False,False,False,False,False,OK
新妹魔王の契約者 DEPARTURES,OVA,Light novel,1,60+,R+ - Mild Nudity,other,2,True,False,True,False,False,True,False,False,False,False,OK
金色のガッシュベル！！00F～黄金のチチをもつ男～,OVA,Unknown,1,1-20,PG-13 - Teens 13 or older,Toei Animation,1,True,False,True,True,False,True,True,False,False,False,Questionable
半分の月がのぼる空,TV,Light novel,6,21-30,PG-13 - Teens 13 or older,other,1,True,False,False,False,True,False,True,False,False,False,Really good
VAMPIRE HOLMES,TV,Game,12,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,True,False,True,True,False,False,False,Questionable
高校星歌劇［スタミュ］OVA,OVA,Original,2,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,False,False,True,False,OK
ヤハべえ,OVA,Manga,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Bad
ゆゆ式,TV,4-koma manga,12,21-30,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,False,True,False,False,False,Really good
かがみ,Movie,Original,1,1-20,G - All Ages,other,0,True,False,False,False,False,False,False,False,False,False,Bad
獣神ライガー,TV,Unknown,43,21-30,PG-13 - Teens 13 or older,Sunrise,1,False,False,True,False,False,True,False,True,False,False,Questionable
Dr.スランプアラレちゃんスペシャル ペンギン村英雄伝説,Special,Manga,1,31-59,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,False,False,True,True,False,False,False,Bad
機動戦士ガンダムSEED 星のはざまで,Special,Original,1,1-20,PG-13 - Teens 13 or older,Sunrise,2,False,False,True,False,True,True,False,True,False,False,OK
やっとかめ探偵団,TV,Unknown,14,1-20,G - All Ages,other,0,False,False,True,True,False,False,False,False,False,False,Bad
アルスラーン戦記,OVA,Light novel,6,31-59,PG-13 - Teens 13 or older,other,2,False,False,True,True,True,True,False,False,True,False,OK
きょーふ！ゾンビ猫,TV,Original,52,1-20,None,other,0,False,False,False,False,False,False,True,False,False,False,Bad
自画像,Movie,Unknown,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
鋼鉄三国志,Special,Unknown,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,False,False,True,False,Questionable
小さなおばけ アッチ・ソッチ・コッチ,TV,Picture book,50,21-30,G - All Ages,Studio Pierrot,0,False,False,False,False,False,True,True,False,False,False,Questionable
